2026-06-05 12:42:59,905 - === INICIANDO PRUEBA DE VUELO NIVELADO ===
2026-06-05 12:43:04,379 - Time:4.4s | Alt:144.8ft | Spd:28.5kts | ENGN_TRQ:14448.934 | pitch_vacuum_deg_pilot:13.071 | roll_vacuum_deg_pilot:6.736 | yoke_pitch_ratio:-0.261 | yoke_roll_ratio:-0.496 | yoke_heading_ratio:-0.488 | prop_ratio_all:0.849 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:04,466 - Time:4.5s | Alt:148.9ft | Spd:29.1kts | ENGN_TRQ:16175.051 | pitch_vacuum_deg_pilot:10.509 | roll_vacuum_deg_pilot:6.005 | yoke_pitch_ratio:-0.254 | yoke_roll_ratio:-0.204 | yoke_heading_ratio:0.500 | prop_ratio_all:0.863 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:04,558 - Time:4.6s | Alt:153.2ft | Spd:29.7kts | ENGN_TRQ:17392.973 | pitch_vacuum_deg_pilot:7.952 | roll_vacuum_deg_pilot:4.785 | yoke_pitch_ratio:-0.256 | yoke_roll_ratio:-0.071 | yoke_heading_ratio:0.500 | prop_ratio_all:0.614 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:04,652 - Time:4.7s | Alt:157.8ft | Spd:29.9kts | ENGN_TRQ:18131.527 | pitch_vacuum_deg_pilot:4.841 | roll_vacuum_deg_pilot:3.513 | yoke_pitch_ratio:-0.273 | yoke_roll_ratio:-0.009 | yoke_heading_ratio:0.500 | prop_ratio_all:0.615 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:04,744 - Time:4.8s | Alt:162.3ft | Spd:30.0kts | ENGN_TRQ:18020.906 | pitch_vacuum_deg_pilot:1.987 | roll_vacuum_deg_pilot:1.100 | yoke_pitch_ratio:-0.283 | yoke_roll_ratio:0.188 | yoke_heading_ratio:0.500 | prop_ratio_all:0.622 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:04,837 - Time:4.9s | Alt:166.9ft | Spd:30.0kts | ENGN_TRQ:16022.665 | pitch_vacuum_deg_pilot:0.541 | roll_vacuum_deg_pilot:-3.870 | yoke_pitch_ratio:-0.284 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.628 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:04,928 - Time:5.0s | Alt:171.4ft | Spd:30.1kts | ENGN_TRQ:14895.467 | pitch_vacuum_deg_pilot:1.845 | roll_vacuum_deg_pilot:-10.689 | yoke_pitch_ratio:-0.279 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.628 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:05,021 - Time:5.1s | Alt:175.9ft | Spd:30.3kts | ENGN_TRQ:14257.811 | pitch_vacuum_deg_pilot:6.100 | roll_vacuum_deg_pilot:-16.323 | yoke_pitch_ratio:-0.273 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.627 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:05,117 - Time:5.2s | Alt:180.6ft | Spd:30.6kts | ENGN_TRQ:13870.567 | pitch_vacuum_deg_pilot:12.378 | roll_vacuum_deg_pilot:-17.948 | yoke_pitch_ratio:-0.269 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.629 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:05,206 - Time:5.3s | Alt:185.2ft | Spd:30.9kts | ENGN_TRQ:13658.215 | pitch_vacuum_deg_pilot:17.919 | roll_vacuum_deg_pilot:-13.926 | yoke_pitch_ratio:-0.267 | yoke_roll_ratio:0.374 | yoke_heading_ratio:0.500 | prop_ratio_all:0.633 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:05,295 - Time:5.4s | Alt:189.6ft | Spd:31.1kts | ENGN_TRQ:13533.567 | pitch_vacuum_deg_pilot:20.759 | roll_vacuum_deg_pilot:-4.857 | yoke_pitch_ratio:-0.267 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:0.391 | prop_ratio_all:0.638 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:05,384 - Time:5.4s | Alt:194.1ft | Spd:31.2kts | ENGN_TRQ:13459.162 | pitch_vacuum_deg_pilot:19.458 | roll_vacuum_deg_pilot:6.423 | yoke_pitch_ratio:-0.270 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:0.097 | prop_ratio_all:0.675 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:05,472 - Time:5.5s | Alt:198.6ft | Spd:31.5kts | ENGN_TRQ:13424.176 | pitch_vacuum_deg_pilot:15.071 | roll_vacuum_deg_pilot:14.243 | yoke_pitch_ratio:-0.263 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.113 | prop_ratio_all:0.746 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:05,561 - Time:5.6s | Alt:203.1ft | Spd:31.9kts | ENGN_TRQ:13420.737 | pitch_vacuum_deg_pilot:10.590 | roll_vacuum_deg_pilot:16.582 | yoke_pitch_ratio:-0.250 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.250 | prop_ratio_all:0.754 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:05,657 - Time:5.7s | Alt:207.8ft | Spd:32.4kts | ENGN_TRQ:13444.141 | pitch_vacuum_deg_pilot:6.763 | roll_vacuum_deg_pilot:15.833 | yoke_pitch_ratio:-0.241 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.383 | prop_ratio_all:0.771 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:05,751 - Time:5.8s | Alt:212.7ft | Spd:33.0kts | ENGN_TRQ:13485.107 | pitch_vacuum_deg_pilot:3.585 | roll_vacuum_deg_pilot:14.382 | yoke_pitch_ratio:-0.234 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.500 | prop_ratio_all:0.818 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:05,844 - Time:5.9s | Alt:217.5ft | Spd:33.6kts | ENGN_TRQ:14363.245 | pitch_vacuum_deg_pilot:0.718 | roll_vacuum_deg_pilot:11.792 | yoke_pitch_ratio:-0.227 | yoke_roll_ratio:-0.323 | yoke_heading_ratio:0.500 | prop_ratio_all:0.857 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:05,937 - Time:6.0s | Alt:222.5ft | Spd:34.1kts | ENGN_TRQ:16173.237 | pitch_vacuum_deg_pilot:-2.649 | roll_vacuum_deg_pilot:6.513 | yoke_pitch_ratio:-0.228 | yoke_roll_ratio:0.207 | yoke_heading_ratio:0.500 | prop_ratio_all:0.604 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:06,028 - Time:6.1s | Alt:227.4ft | Spd:34.2kts | ENGN_TRQ:17337.039 | pitch_vacuum_deg_pilot:-5.545 | roll_vacuum_deg_pilot:-2.887 | yoke_pitch_ratio:-0.248 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.602 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:06,122 - Time:6.2s | Alt:232.3ft | Spd:34.2kts | ENGN_TRQ:17030.023 | pitch_vacuum_deg_pilot:-3.705 | roll_vacuum_deg_pilot:-15.377 | yoke_pitch_ratio:-0.254 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.610 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:06,210 - Time:6.3s | Alt:237.0ft | Spd:34.4kts | ENGN_TRQ:15494.502 | pitch_vacuum_deg_pilot:4.011 | roll_vacuum_deg_pilot:-26.576 | yoke_pitch_ratio:-0.247 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.624 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:06,301 - Time:6.4s | Alt:241.7ft | Spd:34.6kts | ENGN_TRQ:14614.267 | pitch_vacuum_deg_pilot:14.852 | roll_vacuum_deg_pilot:-33.890 | yoke_pitch_ratio:-0.241 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.634 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:06,389 - Time:6.4s | Alt:246.4ft | Spd:34.9kts | ENGN_TRQ:14073.799 | pitch_vacuum_deg_pilot:26.352 | roll_vacuum_deg_pilot:-36.472 | yoke_pitch_ratio:-0.233 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.635 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:06,476 - Time:6.5s | Alt:251.1ft | Spd:35.3kts | ENGN_TRQ:13776.972 | pitch_vacuum_deg_pilot:35.786 | roll_vacuum_deg_pilot:-32.829 | yoke_pitch_ratio:-0.224 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.632 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:06,566 - Time:6.6s | Alt:255.7ft | Spd:35.7kts | ENGN_TRQ:13608.169 | pitch_vacuum_deg_pilot:42.120 | roll_vacuum_deg_pilot:-21.819 | yoke_pitch_ratio:-0.217 | yoke_roll_ratio:0.019 | yoke_heading_ratio:0.500 | prop_ratio_all:0.632 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:06,657 - Time:6.7s | Alt:260.5ft | Spd:36.1kts | ENGN_TRQ:13508.724 | pitch_vacuum_deg_pilot:43.390 | roll_vacuum_deg_pilot:-3.904 | yoke_pitch_ratio:-0.220 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:0.441 | prop_ratio_all:0.632 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:06,750 - Time:6.8s | Alt:265.3ft | Spd:36.3kts | ENGN_TRQ:13457.833 | pitch_vacuum_deg_pilot:38.081 | roll_vacuum_deg_pilot:13.975 | yoke_pitch_ratio:-0.224 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:0.099 | prop_ratio_all:0.645 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:06,841 - Time:6.9s | Alt:269.9ft | Spd:36.6kts | ENGN_TRQ:13424.245 | pitch_vacuum_deg_pilot:28.785 | roll_vacuum_deg_pilot:25.239 | yoke_pitch_ratio:-0.221 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.104 | prop_ratio_all:0.712 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:06,935 - Time:7.0s | Alt:274.6ft | Spd:37.0kts | ENGN_TRQ:13414.394 | pitch_vacuum_deg_pilot:18.658 | roll_vacuum_deg_pilot:31.588 | yoke_pitch_ratio:-0.210 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.237 | prop_ratio_all:0.752 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:07,027 - Time:7.1s | Alt:279.2ft | Spd:37.5kts | ENGN_TRQ:13435.938 | pitch_vacuum_deg_pilot:9.370 | roll_vacuum_deg_pilot:34.631 | yoke_pitch_ratio:-0.200 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.349 | prop_ratio_all:0.793 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:07,121 - Time:7.2s | Alt:283.9ft | Spd:38.1kts | ENGN_TRQ:13476.816 | pitch_vacuum_deg_pilot:1.581 | roll_vacuum_deg_pilot:33.832 | yoke_pitch_ratio:-0.186 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.443 | prop_ratio_all:0.819 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:07,209 - Time:7.3s | Alt:288.4ft | Spd:38.8kts | ENGN_TRQ:14834.480 | pitch_vacuum_deg_pilot:-4.699 | roll_vacuum_deg_pilot:29.703 | yoke_pitch_ratio:-0.177 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.838 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:07,297 - Time:7.4s | Alt:292.7ft | Spd:39.4kts | ENGN_TRQ:16400.764 | pitch_vacuum_deg_pilot:-11.552 | roll_vacuum_deg_pilot:23.330 | yoke_pitch_ratio:-0.176 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.605 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:07,384 - Time:7.4s | Alt:297.0ft | Spd:39.7kts | ENGN_TRQ:17400.143 | pitch_vacuum_deg_pilot:-19.730 | roll_vacuum_deg_pilot:11.408 | yoke_pitch_ratio:-0.192 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.610 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:07,472 - Time:7.5s | Alt:301.1ft | Spd:39.8kts | ENGN_TRQ:16222.422 | pitch_vacuum_deg_pilot:-22.869 | roll_vacuum_deg_pilot:-7.949 | yoke_pitch_ratio:-0.196 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.618 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:07,562 - Time:7.6s | Alt:305.3ft | Spd:40.1kts | ENGN_TRQ:15024.016 | pitch_vacuum_deg_pilot:-16.401 | roll_vacuum_deg_pilot:-28.039 | yoke_pitch_ratio:-0.186 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.631 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:07,655 - Time:7.7s | Alt:309.5ft | Spd:40.6kts | ENGN_TRQ:14284.250 | pitch_vacuum_deg_pilot:-2.162 | roll_vacuum_deg_pilot:-42.160 | yoke_pitch_ratio:-0.177 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.642 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.044
2026-06-05 12:43:07,748 - Time:7.8s | Alt:313.8ft | Spd:41.1kts | ENGN_TRQ:13852.420 | pitch_vacuum_deg_pilot:14.518 | roll_vacuum_deg_pilot:-48.346 | yoke_pitch_ratio:-0.167 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.645 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:07,844 - Time:7.9s | Alt:318.1ft | Spd:41.6kts | ENGN_TRQ:13597.135 | pitch_vacuum_deg_pilot:30.884 | roll_vacuum_deg_pilot:-45.895 | yoke_pitch_ratio:-0.159 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.643 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:07,938 - Time:8.0s | Alt:322.3ft | Spd:42.1kts | ENGN_TRQ:13456.632 | pitch_vacuum_deg_pilot:43.968 | roll_vacuum_deg_pilot:-32.424 | yoke_pitch_ratio:-0.157 | yoke_roll_ratio:0.405 | yoke_heading_ratio:0.500 | prop_ratio_all:0.642 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:08,029 - Time:8.1s | Alt:326.5ft | Spd:42.5kts | ENGN_TRQ:13367.401 | pitch_vacuum_deg_pilot:50.258 | roll_vacuum_deg_pilot:-5.668 | yoke_pitch_ratio:-0.160 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.640 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:08,124 - Time:8.2s | Alt:330.4ft | Spd:42.9kts | ENGN_TRQ:13311.789 | pitch_vacuum_deg_pilot:45.570 | roll_vacuum_deg_pilot:23.948 | yoke_pitch_ratio:-0.160 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:0.276 | prop_ratio_all:0.636 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:08,214 - Time:8.3s | Alt:334.3ft | Spd:43.3kts | ENGN_TRQ:13276.796 | pitch_vacuum_deg_pilot:33.171 | roll_vacuum_deg_pilot:41.337 | yoke_pitch_ratio:-0.149 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:0.063 | prop_ratio_all:0.675 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:08,301 - Time:8.4s | Alt:337.8ft | Spd:43.8kts | ENGN_TRQ:13253.857 | pitch_vacuum_deg_pilot:19.437 | roll_vacuum_deg_pilot:46.879 | yoke_pitch_ratio:-0.140 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.020 | prop_ratio_all:0.676 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:08,389 - Time:8.4s | Alt:341.2ft | Spd:44.3kts | ENGN_TRQ:13246.194 | pitch_vacuum_deg_pilot:4.444 | roll_vacuum_deg_pilot:46.995 | yoke_pitch_ratio:-0.133 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.161 | prop_ratio_all:0.638 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:08,477 - Time:8.5s | Alt:344.5ft | Spd:44.9kts | ENGN_TRQ:13238.136 | pitch_vacuum_deg_pilot:-11.633 | roll_vacuum_deg_pilot:44.165 | yoke_pitch_ratio:-0.128 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.365 | prop_ratio_all:0.702 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:08,566 - Time:8.6s | Alt:347.7ft | Spd:45.5kts | ENGN_TRQ:13234.520 | pitch_vacuum_deg_pilot:-25.073 | roll_vacuum_deg_pilot:37.390 | yoke_pitch_ratio:-0.116 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.500 | prop_ratio_all:0.811 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:08,655 - Time:8.7s | Alt:350.8ft | Spd:46.2kts | ENGN_TRQ:13256.852 | pitch_vacuum_deg_pilot:-33.481 | roll_vacuum_deg_pilot:25.314 | yoke_pitch_ratio:-0.101 | yoke_roll_ratio:-0.064 | yoke_heading_ratio:0.500 | prop_ratio_all:0.864 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:08,745 - Time:8.8s | Alt:353.8ft | Spd:47.1kts | ENGN_TRQ:13287.099 | pitch_vacuum_deg_pilot:-38.051 | roll_vacuum_deg_pilot:8.181 | yoke_pitch_ratio:-0.089 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.612 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:08,838 - Time:8.9s | Alt:356.7ft | Spd:47.7kts | ENGN_TRQ:13285.233 | pitch_vacuum_deg_pilot:-37.224 | roll_vacuum_deg_pilot:-17.015 | yoke_pitch_ratio:-0.094 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.625 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:08,931 - Time:9.0s | Alt:359.6ft | Spd:48.3kts | ENGN_TRQ:13259.760 | pitch_vacuum_deg_pilot:-25.692 | roll_vacuum_deg_pilot:-38.522 | yoke_pitch_ratio:-0.091 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.640 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:09,022 - Time:9.1s | Alt:362.3ft | Spd:48.9kts | ENGN_TRQ:13229.635 | pitch_vacuum_deg_pilot:-8.703 | roll_vacuum_deg_pilot:-49.458 | yoke_pitch_ratio:-0.084 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.654 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:09,113 - Time:9.2s | Alt:365.0ft | Spd:49.5kts | ENGN_TRQ:13213.680 | pitch_vacuum_deg_pilot:8.553 | roll_vacuum_deg_pilot:-52.044 | yoke_pitch_ratio:-0.075 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.656 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:09,202 - Time:9.3s | Alt:367.5ft | Spd:50.1kts | ENGN_TRQ:13208.541 | pitch_vacuum_deg_pilot:23.208 | roll_vacuum_deg_pilot:-47.591 | yoke_pitch_ratio:-0.070 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.656 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:09,290 - Time:9.3s | Alt:369.9ft | Spd:50.6kts | ENGN_TRQ:13210.105 | pitch_vacuum_deg_pilot:34.773 | roll_vacuum_deg_pilot:-37.238 | yoke_pitch_ratio:-0.071 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.656 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:09,377 - Time:9.4s | Alt:372.3ft | Spd:51.2kts | ENGN_TRQ:13216.638 | pitch_vacuum_deg_pilot:42.980 | roll_vacuum_deg_pilot:-21.141 | yoke_pitch_ratio:-0.064 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.651 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:09,464 - Time:9.5s | Alt:374.6ft | Spd:51.6kts | ENGN_TRQ:13222.128 | pitch_vacuum_deg_pilot:46.943 | roll_vacuum_deg_pilot:-1.879 | yoke_pitch_ratio:-0.063 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.641 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:09,551 - Time:9.6s | Alt:376.7ft | Spd:52.2kts | ENGN_TRQ:13233.967 | pitch_vacuum_deg_pilot:46.695 | roll_vacuum_deg_pilot:15.041 | yoke_pitch_ratio:-0.052 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.627 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:09,644 - Time:9.7s | Alt:378.8ft | Spd:52.8kts | ENGN_TRQ:13250.967 | pitch_vacuum_deg_pilot:41.979 | roll_vacuum_deg_pilot:28.680 | yoke_pitch_ratio:-0.044 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:0.445 | prop_ratio_all:0.613 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:09,738 - Time:9.8s | Alt:380.9ft | Spd:53.4kts | ENGN_TRQ:13253.679 | pitch_vacuum_deg_pilot:30.978 | roll_vacuum_deg_pilot:40.625 | yoke_pitch_ratio:-0.036 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:0.149 | prop_ratio_all:0.606 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:09,830 - Time:9.9s | Alt:382.9ft | Spd:53.9kts | ENGN_TRQ:13241.684 | pitch_vacuum_deg_pilot:12.588 | roll_vacuum_deg_pilot:49.661 | yoke_pitch_ratio:-0.037 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.078 | prop_ratio_all:0.622 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:09,923 - Time:10.0s | Alt:384.6ft | Spd:54.4kts | ENGN_TRQ:13208.314 | pitch_vacuum_deg_pilot:-9.298 | roll_vacuum_deg_pilot:51.408 | yoke_pitch_ratio:-0.034 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.272 | prop_ratio_all:0.663 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:10,017 - Time:10.1s | Alt:386.3ft | Spd:54.9kts | ENGN_TRQ:13148.814 | pitch_vacuum_deg_pilot:-29.353 | roll_vacuum_deg_pilot:41.180 | yoke_pitch_ratio:-0.026 | yoke_roll_ratio:-0.500 | yoke_heading_ratio:-0.498 | prop_ratio_all:0.775 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:10,108 - Time:10.2s | Alt:387.6ft | Spd:55.7kts | ENGN_TRQ:13115.590 | pitch_vacuum_deg_pilot:-40.001 | roll_vacuum_deg_pilot:19.460 | yoke_pitch_ratio:-0.004 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.866 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:10,196 - Time:10.3s | Alt:388.9ft | Spd:56.5kts | ENGN_TRQ:13124.578 | pitch_vacuum_deg_pilot:-41.798 | roll_vacuum_deg_pilot:-7.411 | yoke_pitch_ratio:0.013 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.621 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:10,286 - Time:10.3s | Alt:389.9ft | Spd:57.4kts | ENGN_TRQ:13122.780 | pitch_vacuum_deg_pilot:-33.298 | roll_vacuum_deg_pilot:-33.292 | yoke_pitch_ratio:0.020 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.635 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:10,374 - Time:10.4s | Alt:390.9ft | Spd:58.3kts | ENGN_TRQ:13105.106 | pitch_vacuum_deg_pilot:-16.865 | roll_vacuum_deg_pilot:-46.604 | yoke_pitch_ratio:0.032 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.649 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:10,463 - Time:10.5s | Alt:391.7ft | Spd:59.1kts | ENGN_TRQ:13104.873 | pitch_vacuum_deg_pilot:-0.719 | roll_vacuum_deg_pilot:-49.068 | yoke_pitch_ratio:0.038 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.656 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
2026-06-05 12:43:10,556 - Time:10.6s | Alt:392.7ft | Spd:59.9kts | ENGN_TRQ:13132.284 | pitch_vacuum_deg_pilot:12.019 | roll_vacuum_deg_pilot:-44.684 | yoke_pitch_ratio:0.042 | yoke_roll_ratio:0.500 | yoke_heading_ratio:0.500 | prop_ratio_all:0.656 | m_fixed:345.637 | m_fuel1:87.499 | CG_indicator:-0.043
