Timestamp_s,Latitude_deg,Longitude_deg,Altitude_ft,Airspeed_kts,ClimbRate_fpm,Pitch_deg,Roll_deg,Heading_deg,Ctrl_Pitch_Ratio,Ctrl_Roll_Ratio,Ctrl_Yaw_Ratio,Collective_deg,Engine_Torque_Nm
0.7,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
0.751,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
0.801,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
0.852,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
0.901,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
0.952,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.001,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.051,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.101,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.15,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.201,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.252,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.302,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.35,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.401,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.45,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.501,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.552,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.601,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.651,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.7,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.752,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.802,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.851,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.901,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
1.951,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.002,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.052,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.102,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.152,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.2,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.251,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.302,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.352,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.402,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.452,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.501,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.551,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.6,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.651,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.7,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.751,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.801,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.851,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.902,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2.95,-34.554,-58.42500001004801,10000.0,50.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
3.002,-34.55399999886102,-58.42500001004801,9999.997621647082,0.0,-0.06366857886314392,-0.0021861630957573652,-0.0018310932209715247,359.9782409667969,-0.5,4.4147702822315573e-05,-0.5,0.0016650669075835404,-417.6907653808594
3.05,-34.5539999872782,-58.42500001004801,9999.982212949544,0.0,-0.55667644739151,-0.045114289969205856,-0.02125757746398449,359.80584716796875,-0.5,0.0006118927432650159,-0.2843535537134054,0.016846809814622096,-411.3938293457031
3.102,-34.553999957947994,-58.42499995668715,9999.948674730025,0.0,-2.1969895362854004,-0.20036177337169647,0.007117865607142448,358.817138671875,-0.5,-0.0005667349609399935,-0.2696510686861141,0.05602166460782573,-404.292724609375
3.151,-34.55399992688234,-58.42499995668715,9999.916195398197,0.0,-4.158297538757324,-0.3908877968788147,0.08482670783996582,357.65228271484375,-0.5,-0.0029142500066875856,-0.25533501467771647,0.10325202593429585,-399.5489807128906
3.202,-34.553999861388505,-58.42499995668715,9999.851921912283,0.0,-8.711570739746094,-0.8264211416244507,0.2948806881904602,355.6132507324219,-0.5,-0.006644380712348257,-0.24957058684422712,0.1862686519331902,-392.4338073730469
3.252,-34.553999803968416,-58.42499995668715,9999.797786157578,0.0,-13.018043518066406,-1.2237718105316162,0.5108131170272827,354.17523193359375,-0.5,-0.010960846188394706,-0.24566711439802996,0.2749461002824962,-387.6316223144531
3.301,-34.55399970105404,-58.42499995668715,9999.703197349794,0.00019001169130206108,-21.31338119506836,-1.942197322845459,0.9323272705078125,352.1025390625,-0.5,-0.0171106692265633,-0.24567139722414721,0.4110004120937383,-380.6020812988281
3.351,-34.55399957318452,-58.42499993000673,9999.588113056496,0.0050114113837480545,-32.37949752807617,-2.817718982696533,1.4595671892166138,350.06561279296875,-0.5,-0.024450901479388255,-0.2454294939281508,0.595758231462198,-373.45355224609375
3.402,-34.55399947296877,-58.42499993000673,9999.499173471704,0.011249293573200703,-41.29802322387695,-3.479221820831299,1.8440604209899902,348.72601318359375,-0.5,-0.02952805182449047,-0.24471995097203367,0.7495265409194789,-368.658935546875
3.451,-34.55399930404284,-58.42499993000673,9999.351547047496,0.023942049592733383,-56.73797607421875,-4.534575939178467,2.403989315032959,346.7984313964844,-0.5,-0.03578325215822168,-0.24369185640229588,0.9904643376158488,-361.5877990722656
3.501,-34.55399917976708,-58.42499993000673,9999.244742579758,0.034908879548311234,-68.4502182006836,-5.261486053466797,2.7414839267730713,345.56787109375,-0.5,-0.03858568871528307,-0.2447380077248489,1.1735343960711038,-356.9381408691406
3.551,-34.55399896529568,-58.42499995668715,9999.064095576294,0.05691121146082878,-89.12135314941406,-6.4192609786987305,3.196174144744873,343.7014465332031,-0.5,-0.04302783468550156,-0.24358782621507477,1.4890024639531432,-349.7213439941406
3.602,-34.55399880288569,-58.42500001004801,9998.930228751153,0.0751352310180664,-104.4142837524414,-7.217705726623535,3.462467908859253,342.44354248046875,-0.5,-0.045433340804637276,-0.24231836293360728,1.7267119671870497,-344.8904113769531
3.652,-34.553998530911144,-58.42500001004801,9998.711640004069,0.1096775233745575,-130.41488647460938,-8.410308837890625,3.821169137954712,340.551513671875,-0.5,-0.04938091516863101,-0.24134522888832882,2.1139037055308383,-337.494140625
3.701,-34.55399832828249,-58.42500001004801,9998.553177953698,0.1369822472333908,-149.23126220703125,-9.189692497253418,4.051089763641357,339.2792053222656,-0.5,-0.05233407678319644,-0.2396732819175912,2.4063822204488137,-332.5528259277344
3.752,-34.55399799291837,-58.425000090089284,9998.299044554122,0.1858551800251007,-180.23265075683594,-10.297465324401855,4.406405448913574,337.3715515136719,-0.5,-0.057268633890821694,-0.2389728121743304,2.8567377666071523,-325.0455627441406
3.802,-34.55399774599588,-58.425000116769716,9998.118115969934,0.22247108817100525,-201.7989959716797,-10.986590385437012,4.660777568817139,336.09698486328125,-0.5,-0.061292660728473315,-0.2373148458184734,3.1802621335992036,-320.1043395996094
3.85,-34.553997341848905,-58.42500019681099,9997.832740350626,0.2862442433834076,-236.83094787597656,-11.921761512756348,5.0681047439575195,334.2011413574219,-0.5,-0.06723415867888244,-0.23662106073549036,3.694005339865035,-312.58941650390625
3.901,-34.55399704160632,-58.42500025017185,9997.628787738271,0.33407777547836304,-261.46502685546875,-12.487672805786133,5.358338356018066,332.91845703125,-0.5,-0.07182331718132268,-0.23445550600820764,4.076640746989092,-307.53509521484375
3.951,-34.553996558863396,-58.42500033021312,9997.314175331034,0.41337406635284424,-299.9074401855469,-13.216187477111816,5.788875102996826,331.0379943847656,-0.5,-0.07773002576010395,-0.23405465054207036,4.629258493084795,-300.00714111328125
4.0,-34.55399620527773,-58.425000463615255,9997.09321606066,0.4723365902900696,-326.8752746582031,-13.63668441772461,6.070249080657959,329.779052734375,-0.5,-0.08149450717826118,-0.23372273553782033,5.023969592242635,-294.92071533203125
4.052,-34.55399581565987,-58.42500054365654,9996.858171872795,0.536492645740509,-355.0032958984375,-14.013120651245117,6.347041130065918,328.4864501953125,-0.5,-0.08557784926363973,-0.23131577371705858,5.460766651715442,-289.7259216308594
4.1,-34.55399518870636,-58.42500067705867,9996.496729691513,0.6401584148406982,-398.2500915527344,-14.47288990020752,6.728141784667969,326.57806396484375,-0.5,-0.09089143291155397,-0.23040947384075475,6.09385404616221,-281.9653625488281
4.152,-34.55399473866054,-58.4250008104608,9996.24839298334,0.7143558263778687,-427.8351135253906,-14.719629287719727,6.963187217712402,325.3179626464844,-0.5,-0.0941696116584112,-0.23003161953163365,6.531528406978471,-276.7802734375
4.201,-34.55399400049158,-58.42500097054336,9995.858705687337,0.8334457874298096,-473.36199951171875,-15.017413139343262,7.301847457885742,323.4176940917969,-0.5,-0.09962601695299542,-0.22826360322928113,7.217799384593739,-268.9903869628906
