time_s,target_speed_kts,airspeed_kts,altitude_target_ft,altitude_agl_ft,climb_rate_ft_min,heading_reference_deg,heading_deg,pitch_deg,roll_deg,yaw_deg,latitude,longitude,collective_deg,torque,pitch_vacuum_deg,roll_vacuum_deg,yoke_pitch,yoke_roll,yoke_yaw,prop_ratio,mass_fixed_kg,mass_fuel_kg,cg,pitch_cmd,roll_cmd,yaw_cmd,initial_latitude,initial_longitude
2.06912899017334,55.25,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.1983097791671753,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.18717730530726714,-0.7,0.0,-34.554,-58.425
2.118361711502075,55.375,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.18717730045318604,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.18717730530726714,-0.7,0.0,-34.554,-58.425
2.1723062992095947,55.5,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.18717730045318604,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.17592867393029898,-0.7,0.0,-34.554,-58.425
2.21944522857666,55.625,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.17592866718769073,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.17592867393029898,-0.7,0.0,-34.554,-58.425
2.2669758796691895,55.75,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.17592866718769073,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.16445851134700454,-0.7,0.0,-34.554,-58.425
2.3201632499694824,55.875,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.1644585132598877,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.15875384932706577,-0.7,0.0,-34.554,-58.425
2.3719234466552734,56.0,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.15875384211540222,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.1530022069610582,-0.7,0.0,-34.554,-58.425
2.4192914962768555,56.125,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.15300220251083374,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.1530022069610582,-0.7,0.0,-34.554,-58.425
2.473691463470459,56.25,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.15300220251083374,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.14135484690634637,-0.7,0.0,-34.554,-58.425
2.5206897258758545,56.375,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.14135484397411346,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.14135484690634637,-0.7,0.0,-34.554,-58.425
2.5749597549438477,56.5,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.14135484397411346,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.12957671722169217,-0.7,0.0,-34.554,-58.425
2.621779441833496,56.625,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.12957671284675598,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.12957671722169217,-0.7,0.0,-34.554,-58.425
2.6687850952148438,56.75,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.12957671284675598,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.11762844694065555,-0.7,0.0,-34.554,-58.425
2.7226502895355225,56.875,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.11762844771146774,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.11166122982929345,-0.7,0.0,-34.554,-58.425
2.7718591690063477,57.0,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.11166123300790787,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.11166122982929345,-0.7,0.0,-34.554,-58.425
2.8230433464050293,57.125,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.11166123300790787,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.09956312656956731,-0.7,0.0,-34.554,-58.425
2.87312912940979,57.25,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.0995631292462349,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.09348233004548173,-0.7,0.0,-34.554,-58.425
2.9241394996643066,57.375,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.09348233044147491,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.08737277192445538,-0.7,0.0,-34.554,-58.425
2.9726932048797607,57.5,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.08737277239561081,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.08737277192445538,-0.7,0.0,-34.554,-58.425
3.0218594074249268,57.625,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.08737277239561081,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.07501966900935345,-0.7,0.0,-34.554,-58.425
3.072432279586792,57.75,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.07501967251300812,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.0688140836470808,-0.7,0.0,-34.554,-58.425
